Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,1
2,3,0,0,0,1
3,4,0,0,0,1
4,23,0,0,0,2
5,32,0,0,0,2
6,36,0,0,0,2
7,66,0,0,0,2
8,92,0,0,0,4
9,109,0,0,0,5
10,122,0,0,0,8
11,138,0,0,0,14
12,171,0,0,0,19
13,187,0,0,0,25
14,212,0,0,0,27
15,236,0,0,0,30
16,255,0,0,0,40
17,283,0,0,0,51
18,303,0,0,0,63
19,333,0,0,0,79
20,350,0,0,0,88
21,357,0,0,0,99
22,386,2,0,0,111
23,395,8,0,0,134
24,413,15,0,0,148
25,442,23,0,0,174
26,449,33,0,0,191
27,463,46,0,0,209
28,465,66,0,0,229
29,468,83,0,0,245
30,477,97,0,0,269
31,501,123,0,0,292
32,502,144,0,0,307
33,504,160,0,0,328
34,511,186,0,0,350
35,541,205,0,0,371
36,552,231,0,0,383
37,574,250,0,0,404
38,593,276,0,0,425
39,614,299,0,0,448
40,636,319,0,0,473
41,666,337,0,0,493
42,685,361,0,0,518
43,701,378,0,0,543
44,734,396,0,0,570
45,760,414,0,0,602
46,808,429,0,0,630
47,816,448,0,0,649
48,820,456,0,0,668
49,839,464,0,0,684
50,847,470,0,0,704
51,873,475,0,0,718
52,907,487,0,0,743
53,908,499,0,0,765
54,920,509,0,0,776
55,949,521,0,0,799
56,968,531,0,0,817
57,986,548,0,0,840
58,987,566,0,0,857
59,999,586,0,0,871
60,1023,602,0,0,885
61,1045,631,0,0,902
62,1081,655,0,0,929
63,1098,684,0,0,949
64,1119,704,0,0,968
65,1140,731,0,0,989
66,1158,762,0,0,1010
67,1183,787,0,0,1036
68,1217,802,0,0,1057
69,1220,818,0,0,1069
70,1243,832,0,0,1095
71,1252,855,0,0,1108
72,1257,871,0,0,1116
73,1299,888,0,0,1138
74,1320,908,0,0,1161
75,1332,935,0,0,1175
76,1351,947,0,0,1188
77,1352,965,0,0,1202
78,1387,977,0,0,1216
79,1408,990,0,0,1240
80,1438,1007,0,0,1268
81,1456,1025,0,0,1290
82,1465,1044,0,0,1304
83,1485,1069,0,0,1316
84,1486,1095,0,0,1326
85,1492,1116,0,0,1340
86,1524,1133,0,0,1355
87,1545,1155,0,0,1371
88,1563,1173,0,0,1387
89,1570,1194,0,0,1397
90,1571,1218,0,0,1408
91,1590,1236,0,0,1423
92,1618,1254,0,0,1435
93,1648,1275,0,0,1456
94,1675,1287,0,0,1469
95,1707,1307,0,0,1486
96,1725,1324,0,0,1500
97,1734,1344,0,0,1516
98,1781,1365,0,0,1533
99,1804,1379,0,0,1554
100,1839,1379,0,0,1554
