Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,16,0,0,0,0
3,55,0,0,0,0
4,67,0,0,0,0
5,73,0,0,0,1
6,97,0,0,0,1
7,118,0,0,0,2
8,141,0,0,0,4
9,164,0,0,0,5
10,182,0,0,0,7
11,196,0,0,0,8
12,223,0,0,0,10
13,234,0,0,0,17
14,243,0,0,0,23
15,253,0,0,0,32
16,265,0,0,0,38
17,286,0,0,0,45
18,287,0,0,0,50
19,306,1,0,0,57
20,339,2,0,0,65
21,374,3,0,0,71
22,391,6,0,0,83
23,416,20,0,0,96
24,436,35,0,0,115
25,452,52,0,0,131
26,465,79,0,0,145
27,484,99,0,0,163
28,493,116,0,0,174
29,520,134,0,0,191
30,551,156,0,0,203
31,582,168,0,0,221
32,596,198,0,0,238
33,616,213,0,0,252
34,644,223,0,0,275
35,648,238,0,0,294
36,667,248,0,0,314
37,684,268,0,0,336
38,701,286,0,0,350
39,719,299,0,0,366
40,731,309,0,0,384
41,749,324,0,0,403
42,753,356,0,0,414
43,773,389,0,0,422
44,774,407,0,0,434
45,818,426,0,0,447
46,837,450,0,0,452
47,850,466,0,0,461
48,869,482,0,0,470
49,880,494,0,0,488
50,903,513,0,0,503
51,919,542,0,0,515
52,936,571,0,0,534
53,956,590,0,0,552
54,983,607,0,0,563
55,1003,627,0,0,574
56,1017,647,0,0,579
57,1025,662,0,0,588
58,1034,677,0,0,597
59,1035,700,0,0,608
60,1052,717,0,0,618
61,1068,728,0,0,628
62,1101,740,0,0,650
63,1130,749,0,0,671
64,1149,762,0,0,693
65,1184,786,0,0,709
66,1211,798,0,0,734
67,1244,817,0,0,751
68,1246,840,0,0,771
69,1265,863,0,0,787
70,1266,879,0,0,799
71,1289,895,0,0,813
72,1317,911,0,0,829
73,1327,930,0,0,843
74,1343,956,0,0,858
75,1346,976,0,0,865
76,1379,993,0,0,880
77,1403,1004,0,0,893
78,1408,1014,0,0,905
79,1440,1023,0,0,921
80,1454,1037,0,0,938
81,1480,1047,0,0,946
82,1498,1067,0,0,965
83,1508,1093,0,0,970
84,1542,1123,0,0,989
85,1543,1147,0,0,1003
86,1558,1168,0,0,1012
87,1580,1190,0,0,1027
88,1588,1214,0,0,1039
89,1617,1243,0,0,1048
90,1650,1255,0,0,1063
91,1676,1270,0,0,1079
92,1700,1281,0,0,1095
93,1741,1303,0,0,1112
94,1750,1320,0,0,1123
95,1785,1329,0,0,1133
96,1827,1349,0,0,1142
97,1852,1367,0,0,1154
98,1863,1391,0,0,1168
99,1865,1415,0,0,1176
100,1884,1415,0,0,1176
