899,3,1,1
899,4,0,1
899,4,3,1
1379,2,1,3
1379,5,4,1
1559,6,2,10
1859,3,0,1
1859,3,2,1
1859,6,0,2
1859,6,3,45
1919,6,0,6
1919,6,3,26
1979,6,3,9
2339,3,1,1
2339,4,3,3
3419,6,0,2
3539,6,0,5
3779,1,0,6
3779,4,1,1
3899,6,1,6
4139,6,1,17
4259,5,1,1
4259,5,4,4
4439,6,2,3
4439,6,5,9
4499,6,5,7
4739,2,0,10
4739,5,2,1
4739,5,3,4
4799,6,0,7
4799,6,3,2
4859,6,0,17
5219,1,0,1
5219,3,0,1
5219,4,0,1
5579,6,1,2
5699,1,1,2
6179,3,0,1
6359,6,0,9
6359,6,3,43
6419,6,3,52
6959,6,1,11
7019,6,1,6
7139,4,1,1
7139,5,2,1
7319,6,5,29
7379,6,5,31
7439,6,2,14
7619,2,0,3
7619,5,3,9
7619,6,0,2
7979,6,0,7
8099,0,0,2
8099,1,0,1
8099,4,1,1
8099,6,1,7
8159,6,1,16
8279,6,1,2
8339,6,1,3
8519,6,1,7
8519,6,4,10
8579,6,4,9
9059,6,0,17
9239,6,0,3
9479,6,0,2
9479,6,3,18
9539,1,0,8
9539,3,0,1
9599,6,1,6
9719,6,1,7
9779,6,1,10
9839,6,1,13
9899,6,1,5
10019,2,1,12
10019,6,2,13
10019,6,6,20
10079,6,2,11
10079,6,6,12
10139,6,2,21
10199,6,5,41
10199,6,6,4
10319,6,2,2
10379,6,2,4
10499,2,0,9
10499,5,2,1
10499,5,5,2
10499,6,0,5
10559,6,0,7
10559,6,3,2
10619,6,0,16
10679,6,0,5
10739,6,0,9
10859,6,0,2
10979,1,0,13
10979,4,1,1
10979,6,1,19
11039,6,1,8
11099,6,1,6
11219,6,1,2
11459,4,1,1
11939,6,0,2
12119,6,0,16
12239,6,0,6
12239,6,3,16
12299,6,3,60
12359,6,3,43
12419,1,0,7
12419,4,3,11
12479,6,1,9
12479,6,4,56
12539,6,4,27
12719,6,1,13
12839,6,1,17
12899,2,1,1
12899,6,1,3
12899,6,2,4
12899,6,4,10
12959,6,2,5
13019,6,2,14
13019,6,5,37
13139,6,5,39
13199,6,5,17
13259,6,2,2
13259,6,5,11
13319,6,2,2
13319,6,5,32
13379,2,0,6
13379,5,3,2
13379,6,0,9
13499,6,0,13
13739,6,0,2
13739,6,3,2
13859,1,0,2
13859,4,1,1
13859,4,3,3
13859,6,1,15
13859,6,4,28
13919,6,1,3
13919,6,4,32
13979,6,1,10
13979,6,4,8
14039,6,1,4
14039,6,4,49
14099,6,1,11
14219,6,1,4
14219,6,4,5
14279,6,1,16
14819,3,0,1
14819,6,0,4
14939,6,0,2
14999,6,0,5
15119,6,0,2
15179,6,3,7
15299,1,0,1
15299,4,3,6
15359,6,1,13
15419,6,1,11
15479,6,1,12
15599,6,1,14
15779,2,1,11
15779,2,2,6
15779,4,1,1
15779,5,4,5
15839,6,2,12
16019,6,2,3
16019,6,5,7
16079,6,5,58
16139,6,5,35
16259,2,0,4
16259,5,0,1
16259,5,2,1
16259,5,3,4
16559,6,0,20
16679,6,0,9
16739,6,1,2
16919,6,1,3
16979,6,1,2
17159,6,1,2
17159,6,4,7
17819,6,3,48
17879,6,3,26
18059,6,0,2
18179,1,0,7
18179,3,1,1
18179,4,1,1
18179,4,3,1
18179,6,1,2
18299,6,1,5
18539,6,1,10
18539,6,4,10
18539,6,6,2
18599,6,1,2
18599,6,4,13
18659,2,1,3
18719,6,2,10
18839,6,2,2
18899,6,2,10
18899,6,5,4
18959,6,2,3
18959,6,5,60
19019,6,2,21
19019,6,5,15
19019,6,6,4
19079,6,2,25
19079,6,5,57
19079,6,6,2
19139,2,0,12
19139,3,2,1
19139,5,0,1
19139,6,0,11
19139,6,2,1
19139,6,3,3
19139,6,5,4
19139,6,6,6
19199,6,0,11
19199,6,3,52
19259,6,0,13
19319,6,0,20
19319,6,3,16
19379,6,0,9
19379,6,3,35
19379,6,6,4
19439,6,0,19
19499,6,0,16
19559,6,0,5
19559,6,3,27
19559,6,6,22
19619,1,0,3
19619,4,0,1
19619,4,3,18
19619,4,4,2
19619,6,1,6
19619,6,4,37
19679,6,1,8
19679,6,4,17
19859,6,1,2
19919,6,1,4
19919,6,4,29
19919,6,6,56
19979,6,1,16
19979,6,4,3
20039,6,4,34
20339,6,6,54
20579,6,0,5
20699,6,3,31
20759,6,0,4
20819,6,0,2
20879,6,3,12
20999,6,0,7
21059,1,0,21
21059,4,3,1
21059,6,0,9
21119,6,1,7
21419,6,1,9
21539,4,2,1
21539,6,2,2
21599,6,5,10
21659,6,2,2
21779,6,2,13
21779,6,5,50
21839,6,2,15
21839,6,5,53
21899,6,2,12
21899,6,5,47
21959,6,2,16
22019,2,0,3
22139,6,3,15
22259,6,0,8
22259,6,3,5
22319,6,0,3
22319,6,3,35
22379,6,0,6
22439,6,3,60
22499,1,0,1
22499,4,0,1
22499,6,3,2
22559,6,1,6
22619,6,4,47
22799,6,1,5
22799,6,4,3
22799,6,6,4
22859,6,4,60
22919,6,1,5
22919,6,4,29
22979,4,1,1
