Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,14,0,0,0,0
3,33,0,0,0,0
4,80,0,0,0,0
5,104,0,0,0,0
6,125,0,0,0,0
7,138,0,0,0,1
8,146,0,0,0,2
9,156,0,0,0,3
10,191,0,0,0,3
11,199,0,0,0,4
12,228,0,0,0,4
13,235,0,0,0,5
14,261,0,0,0,5
15,265,0,0,0,5
16,293,0,0,0,5
17,322,0,0,0,5
18,346,0,0,0,5
19,359,0,0,0,5
20,381,1,0,0,6
21,403,6,0,0,6
22,426,11,0,0,6
23,431,22,0,0,6
24,465,38,0,0,6
25,472,70,0,0,7
26,492,90,0,0,7
27,531,111,0,0,8
28,554,129,0,0,10
29,573,145,0,0,11
30,575,160,0,0,11
31,602,173,0,0,11
32,620,195,0,0,11
33,640,215,0,0,11
34,647,237,0,0,11
35,680,252,0,0,11
36,691,270,0,0,11
37,703,295,0,0,12
38,731,311,0,0,13
39,757,331,0,0,14
40,784,348,0,0,15
41,807,367,0,0,15
42,843,386,0,0,15
43,868,407,0,0,15
44,909,428,0,0,15
45,935,450,0,0,15
46,972,471,0,0,15
47,997,492,0,0,15
48,1017,510,0,0,15
49,1044,539,0,0,16
50,1061,561,0,0,16
51,1086,578,0,0,18
52,1104,592,0,0,19
53,1122,611,0,0,20
54,1142,628,0,0,21
55,1172,647,0,0,21
56,1187,665,0,0,21
57,1200,689,0,0,21
58,1221,704,0,0,23
59,1249,726,0,0,24
60,1260,747,0,0,24
61,1273,768,0,0,24
62,1279,798,0,0,24
63,1300,825,0,0,24
64,1319,858,0,0,25
65,1333,884,0,0,27
66,1336,926,0,0,28
67,1357,944,0,0,28
68,1375,973,0,0,29
69,1395,997,0,0,30
70,1403,1032,0,0,30
71,1412,1049,0,0,30
72,1416,1075,0,0,31
73,1445,1093,0,0,31
74,1467,1114,0,0,31
75,1481,1144,0,0,31
76,1499,1154,0,0,31
77,1518,1178,0,0,31
78,1536,1200,0,0,32
79,1561,1218,0,0,32
80,1575,1243,0,0,32
81,1623,1256,0,0,32
82,1637,1269,0,0,32
83,1654,1281,0,0,32
84,1656,1293,0,0,32
85,1676,1305,0,0,32
86,1696,1326,0,0,32
87,1710,1340,0,0,32
88,1726,1350,0,0,32
89,1747,1373,0,0,32
90,1766,1386,0,0,32
91,1772,1396,0,0,34
92,1795,1405,0,0,34
93,1836,1415,0,0,35
94,1863,1431,0,0,35
95,1873,1456,0,0,35
96,1881,1477,0,0,35
97,1912,1494,0,0,35
98,1945,1512,0,0,35
99,1949,1535,0,0,35
100,1963,1535,0,0,35
