Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,16,0,0,0,0
3,41,0,0,0,0
4,45,0,0,0,0
5,55,0,0,0,1
6,66,0,0,0,1
7,96,0,0,0,1
8,120,0,0,0,1
9,144,0,0,0,1
10,176,0,0,0,1
11,187,0,0,0,1
12,189,0,0,0,2
13,216,0,0,0,2
14,234,0,0,0,2
15,245,0,0,0,2
16,264,0,0,0,2
17,291,0,0,0,3
18,324,0,0,0,4
19,341,0,0,0,4
20,345,0,0,0,5
21,372,0,0,0,5
22,395,8,0,0,6
23,415,17,0,0,6
24,441,25,0,0,6
25,470,36,0,0,6
26,494,54,0,0,8
27,524,72,0,0,8
28,544,85,0,0,9
29,575,108,0,0,11
30,580,136,0,0,13
31,606,165,0,0,13
32,623,183,0,0,16
33,646,194,0,0,16
34,668,206,0,0,18
35,675,220,0,0,19
36,701,235,0,0,19
37,728,257,0,0,19
38,752,285,0,0,19
39,781,308,0,0,20
40,812,327,0,0,24
41,832,343,0,0,24
42,846,360,0,0,24
43,851,384,0,0,25
44,875,412,0,0,26
45,919,430,0,0,27
46,938,458,0,0,27
47,946,478,0,0,28
48,947,507,0,0,28
49,963,532,0,0,28
50,978,558,0,0,30
51,995,563,0,0,30
52,1020,584,0,0,32
53,1038,611,0,0,32
54,1073,633,0,0,33
55,1124,655,0,0,33
56,1135,675,0,0,33
57,1160,695,0,0,33
58,1178,721,0,0,33
59,1193,741,0,0,33
60,1217,762,0,0,35
61,1237,784,0,0,35
62,1266,805,0,0,36
63,1307,823,0,0,36
64,1320,848,0,0,37
65,1351,878,0,0,37
66,1390,890,0,0,37
67,1405,910,0,0,38
68,1425,922,0,0,39
69,1453,935,0,0,40
70,1468,955,0,0,41
71,1486,963,0,0,41
72,1506,979,0,0,41
73,1539,996,0,0,41
74,1563,1031,0,0,41
75,1588,1052,0,0,41
76,1611,1081,0,0,42
77,1633,1114,0,0,42
78,1656,1146,0,0,43
79,1666,1173,0,0,44
80,1702,1190,0,0,44
81,1708,1207,0,0,44
82,1714,1225,0,0,44
83,1715,1249,0,0,44
84,1753,1276,0,0,44
85,1771,1304,0,0,44
86,1782,1334,0,0,44
87,1810,1364,0,0,44
88,1831,1388,0,0,47
89,1853,1412,0,0,47
90,1869,1435,0,0,47
91,1908,1460,0,0,47
92,1915,1484,0,0,47
93,1945,1498,0,0,47
94,1959,1517,0,0,47
95,1975,1537,0,0,48
96,2003,1570,0,0,49
97,2020,1595,0,0,51
98,2059,1620,0,0,51
99,2094,1642,0,0,52
100,2109,1642,0,0,52
