Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,38,0,0,0,2
3,61,0,0,0,2
4,89,0,0,0,3
5,118,0,0,0,4
6,137,0,0,0,4
7,147,0,0,0,6
8,167,0,0,0,7
9,184,0,0,0,10
10,185,0,0,0,13
11,186,0,0,0,15
12,213,0,0,0,20
13,239,0,0,0,23
14,267,0,0,0,29
15,277,0,0,0,35
16,299,0,0,0,42
17,318,0,0,0,51
18,344,0,0,0,65
19,366,0,0,0,72
20,387,5,0,0,79
21,410,11,0,0,90
22,419,23,0,0,109
23,430,36,0,0,121
24,458,62,0,0,136
25,481,85,0,0,156
26,502,110,0,0,178
27,521,133,0,0,200
28,527,147,0,0,219
29,548,160,0,0,237
30,575,174,0,0,262
31,587,186,0,0,285
32,592,194,0,0,308
33,611,214,0,0,341
34,630,234,0,0,370
35,647,258,0,0,394
36,672,270,0,0,407
37,693,295,0,0,437
38,718,317,0,0,464
39,746,339,0,0,491
40,764,360,0,0,516
41,778,377,0,0,544
42,787,398,0,0,562
43,792,418,0,0,583
44,805,439,0,0,600
45,837,457,0,0,620
46,855,475,0,0,644
47,884,495,0,0,665
48,910,510,0,0,688
49,914,527,0,0,711
50,925,559,0,0,729
51,931,564,0,0,745
52,939,575,0,0,756
53,945,590,0,0,764
54,967,608,0,0,775
55,987,621,0,0,790
56,992,640,0,0,805
57,1008,662,0,0,818
58,1019,683,0,0,827
59,1050,706,0,0,845
60,1051,731,0,0,857
61,1064,754,0,0,872
62,1089,772,0,0,892
63,1099,782,0,0,907
64,1130,794,0,0,925
65,1158,810,0,0,947
66,1173,829,0,0,963
67,1200,853,0,0,987
68,1208,866,0,0,1010
69,1216,890,0,0,1020
70,1229,900,0,0,1032
71,1235,919,0,0,1043
72,1236,931,0,0,1048
73,1260,942,0,0,1056
74,1276,949,0,0,1065
75,1292,958,0,0,1077
76,1309,973,0,0,1091
77,1323,994,0,0,1110
78,1364,1005,0,0,1128
79,1374,1018,0,0,1146
80,1392,1038,0,0,1163
81,1415,1054,0,0,1181
82,1447,1065,0,0,1212
83,1463,1084,0,0,1230
84,1499,1105,0,0,1244
85,1525,1131,0,0,1271
86,1543,1151,0,0,1289
87,1558,1166,0,0,1305
88,1579,1181,0,0,1322
89,1601,1199,0,0,1342
90,1617,1214,0,0,1362
91,1632,1220,0,0,1376
92,1652,1229,0,0,1392
93,1682,1241,0,0,1411
94,1694,1251,0,0,1431
95,1704,1267,0,0,1445
96,1736,1281,0,0,1459
97,1743,1301,0,0,1479
98,1750,1319,0,0,1490
99,1774,1342,0,0,1505
100,1798,1342,0,0,1505
