Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,13,0,0,0,0
3,38,0,0,0,0
4,67,0,0,0,0
5,94,0,0,0,0
6,96,0,0,0,1
7,137,0,0,0,1
8,164,0,0,0,2
9,193,0,0,0,2
10,201,0,0,0,2
11,214,0,0,0,2
12,227,0,0,0,3
13,251,0,0,0,3
14,263,0,0,0,4
15,281,0,0,0,4
16,284,0,0,0,4
17,318,0,0,0,4
18,328,1,0,0,5
19,343,1,0,0,5
20,363,3,0,0,5
21,373,7,0,0,6
22,387,15,0,0,7
23,421,29,0,0,8
24,445,44,0,0,9
25,463,61,0,0,9
26,473,78,0,0,9
27,496,96,0,0,9
28,523,120,0,0,10
29,534,147,0,0,10
30,545,169,0,0,12
31,550,192,0,0,12
32,591,211,0,0,13
33,616,227,0,0,14
34,633,237,0,0,14
35,655,256,0,0,15
36,667,277,0,0,15
37,680,294,0,0,15
38,698,307,0,0,15
39,722,326,0,0,15
40,745,344,0,0,15
41,746,361,0,0,15
42,754,372,0,0,16
43,773,389,0,0,16
44,787,403,0,0,17
45,821,425,0,0,17
46,837,443,0,0,18
47,844,465,0,0,18
48,859,484,0,0,18
49,898,507,0,0,18
50,920,521,0,0,18
51,952,544,0,0,19
52,979,562,0,0,21
53,985,586,0,0,21
54,994,604,0,0,21
55,1026,623,0,0,21
56,1042,644,0,0,22
57,1060,659,0,0,22
58,1065,676,0,0,22
59,1082,688,0,0,22
60,1097,712,0,0,22
61,1111,731,0,0,23
62,1136,745,0,0,23
63,1169,757,0,0,23
64,1191,778,0,0,24
65,1195,791,0,0,24
66,1211,808,0,0,24
67,1236,826,0,0,24
68,1259,848,0,0,24
69,1284,864,0,0,26
70,1311,884,0,0,26
71,1335,906,0,0,26
72,1358,923,0,0,27
73,1380,949,0,0,27
74,1420,974,0,0,28
75,1437,992,0,0,28
76,1444,1008,0,0,28
77,1463,1025,0,0,29
78,1492,1045,0,0,29
79,1513,1056,0,0,30
80,1547,1071,0,0,30
81,1566,1094,0,0,30
82,1596,1110,0,0,30
83,1624,1129,0,0,31
84,1644,1153,0,0,31
85,1675,1174,0,0,31
86,1681,1195,0,0,31
87,1709,1212,0,0,31
88,1729,1232,0,0,31
89,1768,1248,0,0,31
90,1789,1268,0,0,32
91,1806,1292,0,0,32
92,1837,1319,0,0,32
93,1865,1344,0,0,32
94,1878,1374,0,0,32
95,1893,1399,0,0,33
96,1908,1415,0,0,34
97,1936,1436,0,0,34
98,1959,1453,0,0,35
99,1994,1477,0,0,35
100,2014,1477,0,0,35
