Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,11,0,0,0,0
3,35,0,0,0,0
4,58,0,0,0,0
5,79,0,0,0,0
6,100,0,0,0,0
7,114,0,0,0,0
8,138,0,0,0,0
9,147,0,0,0,1
10,160,0,0,0,1
11,168,0,0,0,1
12,195,0,0,0,1
13,207,0,0,0,1
14,224,0,0,0,1
15,273,0,0,0,1
16,309,0,0,0,2
17,327,0,0,0,2
18,345,0,0,0,2
19,382,1,0,0,2
20,404,1,0,0,3
21,413,2,0,0,3
22,419,8,0,0,3
23,420,15,0,0,3
24,429,30,0,0,4
25,447,49,0,0,4
26,469,70,0,0,4
27,471,94,0,0,4
28,483,111,0,0,4
29,489,122,0,0,4
30,519,141,0,0,4
31,520,158,0,0,4
32,540,172,0,0,4
33,550,187,0,0,5
34,578,212,0,0,6
35,608,229,0,0,6
36,646,257,0,0,6
37,652,289,0,0,7
38,673,319,0,0,8
39,705,342,0,0,8
40,735,365,0,0,8
41,751,388,0,0,8
42,780,398,0,0,9
43,811,407,0,0,9
44,827,422,0,0,9
45,835,432,0,0,9
46,845,445,0,0,9
47,872,453,0,0,10
48,887,464,0,0,10
49,910,481,0,0,10
50,926,496,0,0,10
51,932,510,0,0,12
52,940,522,0,0,12
53,952,534,0,0,12
54,967,553,0,0,12
55,980,570,0,0,12
56,1012,600,0,0,12
57,1038,631,0,0,13
58,1039,654,0,0,13
59,1063,672,0,0,13
60,1081,696,0,0,13
61,1092,721,0,0,13
62,1123,738,0,0,15
63,1131,773,0,0,15
64,1152,801,0,0,15
65,1167,822,0,0,16
66,1184,840,0,0,16
67,1211,853,0,0,17
68,1232,869,0,0,18
69,1253,885,0,0,18
70,1295,892,0,0,18
71,1321,910,0,0,18
72,1327,932,0,0,18
73,1353,944,0,0,18
74,1377,960,0,0,18
75,1386,972,0,0,18
76,1415,984,0,0,18
77,1423,1000,0,0,19
78,1460,1020,0,0,19
79,1492,1038,0,0,20
80,1518,1054,0,0,20
81,1539,1073,0,0,21
82,1571,1086,0,0,22
83,1583,1098,0,0,22
84,1605,1118,0,0,23
85,1615,1141,0,0,23
86,1637,1160,0,0,25
87,1664,1182,0,0,27
88,1683,1205,0,0,28
89,1717,1221,0,0,28
90,1727,1244,0,0,30
91,1744,1271,0,0,30
92,1749,1297,0,0,30
93,1777,1319,0,0,31
94,1796,1338,0,0,31
95,1801,1354,0,0,32
96,1802,1378,0,0,32
97,1814,1403,0,0,33
98,1841,1414,0,0,35
99,1853,1443,0,0,36
100,1874,1443,0,0,36
