Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,26,0,0,0,0
3,51,0,0,0,0
4,80,0,0,0,0
5,100,0,0,0,0
6,108,0,0,0,0
7,132,0,0,0,0
8,164,0,0,0,0
9,191,0,0,0,0
10,204,0,0,0,1
11,221,0,0,0,1
12,255,0,0,0,1
13,273,0,0,0,2
14,304,0,0,0,2
15,321,0,0,0,2
16,350,0,0,0,3
17,359,0,0,0,3
18,389,0,0,0,4
19,415,0,0,0,5
20,436,1,0,0,6
21,458,7,0,0,6
22,472,16,0,0,6
23,506,26,0,0,6
24,540,40,0,0,6
25,566,58,0,0,7
26,589,85,0,0,7
27,613,108,0,0,9
28,639,132,0,0,10
29,652,161,0,0,11
30,672,180,0,0,11
31,695,192,0,0,13
32,734,215,0,0,13
33,772,236,0,0,13
34,773,265,0,0,13
35,782,288,0,0,14
36,803,310,0,0,15
37,821,335,0,0,15
38,841,353,0,0,15
39,870,369,0,0,15
40,894,392,0,0,15
41,899,416,0,0,17
42,900,443,0,0,17
43,915,466,0,0,18
44,925,497,0,0,18
45,956,519,0,0,18
46,974,548,0,0,19
47,994,570,0,0,19
48,1010,593,0,0,19
49,1011,628,0,0,19
50,1043,654,0,0,19
51,1056,672,0,0,19
52,1064,693,0,0,20
53,1085,712,0,0,20
54,1093,738,0,0,20
55,1123,768,0,0,20
56,1138,782,0,0,20
57,1163,806,0,0,20
58,1184,820,0,0,20
59,1218,840,0,0,20
60,1253,856,0,0,20
61,1282,874,0,0,21
62,1290,888,0,0,22
63,1327,903,0,0,22
64,1359,917,0,0,23
65,1385,935,0,0,23
66,1406,947,0,0,23
67,1438,969,0,0,23
68,1450,986,0,0,24
69,1472,1003,0,0,24
70,1500,1014,0,0,25
71,1510,1030,0,0,26
72,1511,1047,0,0,28
73,1514,1063,0,0,28
74,1543,1075,0,0,30
75,1551,1096,0,0,30
76,1577,1117,0,0,30
77,1586,1141,0,0,30
78,1593,1166,0,0,30
79,1594,1181,0,0,31
80,1609,1209,0,0,31
81,1635,1239,0,0,31
82,1656,1261,0,0,31
83,1678,1292,0,0,31
84,1711,1322,0,0,32
85,1717,1352,0,0,33
86,1720,1374,0,0,34
87,1737,1400,0,0,34
88,1741,1430,0,0,34
89,1761,1446,0,0,36
90,1774,1475,0,0,36
91,1782,1488,0,0,36
92,1813,1501,0,0,36
93,1840,1513,0,0,36
94,1855,1525,0,0,37
95,1858,1538,0,0,37
96,1891,1549,0,0,37
97,1907,1563,0,0,37
98,1926,1576,0,0,37
99,1942,1593,0,0,37
100,1974,1593,0,0,37
