899,1,0,15
899,4,3,8
1319,2,2,2
1379,1,1,2
1379,2,1,4
1619,6,2,2
1679,6,2,2
1799,6,2,5
1859,0,0,2
1859,2,0,1
1859,5,3,4
1859,6,0,4
1859,6,2,1
1859,6,3,20
1919,6,0,10
1979,6,0,5
2099,6,0,2
2279,6,0,4
2339,0,0,2
2339,1,0,5
2339,3,0,1
2339,6,4,56
2399,6,4,2
2459,6,1,2
2519,6,4,39
2579,6,4,31
2759,6,4,3
3239,6,6,2
3299,6,0,9
3419,6,0,2
3599,6,0,14
3659,6,0,3
3779,1,0,6
3779,3,3,2
3779,4,1,1
3779,4,3,24
3779,6,1,2
3779,6,4,27
3899,6,1,2
3959,6,1,14
4019,6,1,2
4019,6,4,34
4199,6,1,2
4259,1,1,2
4259,2,1,28
4259,5,2,1
4259,6,2,5
4259,6,5,14
4319,6,2,6
4739,0,0,2
4739,2,0,18
5219,1,1,2
5219,4,4,2
6239,6,0,6
6239,6,3,36
6299,6,3,60
6359,6,0,5
6359,6,3,45
6539,6,3,26
6599,6,3,15
6659,1,0,9
6659,4,3,10
6779,6,1,5
6779,6,4,5
6839,6,1,2
7019,6,1,3
7079,6,1,2
7139,5,4,3
7139,6,2,6
7139,6,5,53
7199,6,2,2
7439,6,2,2
7499,6,2,11
7619,2,0,5
8099,0,0,2
8099,1,0,4
8099,4,1,1
8099,4,4,2
8159,6,4,13
8339,6,1,2
8519,6,1,2
8519,6,4,18
8579,6,4,6
9059,0,0,2
9179,6,0,14
9299,6,0,2
9479,6,0,4
9539,1,0,9
9539,3,3,2
9539,6,0,3
9539,6,1,2
9539,6,4,10
9599,6,1,2
9839,6,1,4
9839,6,4,13
9899,6,1,6
9899,6,4,67
9959,6,4,47
10019,4,1,1
10019,5,5,2
10499,2,0,2
10499,6,0,14
10499,6,3,5
10559,6,0,4
10679,6,0,2
10679,6,3,22
10739,6,0,9
10739,6,3,39
10799,6,3,28
10919,6,0,3
10979,1,0,7
10979,1,1,2
10979,3,0,1
10979,6,0,4
10979,6,1,20
10979,6,4,13
11039,6,1,5
11099,6,1,5
11159,6,1,9
11279,6,4,13
11759,6,6,4
11939,6,0,3
12059,6,0,2
12179,6,0,4
12239,6,0,1
12419,4,3,1
12419,6,0,2
12419,6,4,12
12719,6,1,8
12719,6,4,32
12779,6,1,5
12839,6,1,10
12839,6,4,3
12899,4,1,1
12899,5,4,4
12899,6,2,2
13019,6,2,3
13079,6,5,21
13139,6,2,6
13139,6,5,7
13259,6,2,2
13379,2,0,7
13379,5,3,6
13379,6,0,13
13379,6,2,4
13379,6,3,1
13439,6,0,5
13559,6,0,9
13619,6,0,2
13679,6,0,2
13739,6,0,2
13859,1,0,14
13859,4,3,9
13919,6,1,6
14039,6,1,4
14099,6,1,10
14159,6,1,24
14279,6,1,2
14339,6,1,4
14819,6,0,10
14939,6,0,2
15059,6,0,4
15119,6,0,5
15179,6,0,5
15179,6,3,57
15239,6,3,11
15299,1,0,1
15299,3,0,1
15299,4,3,1
15299,6,4,44
15419,6,1,9
15479,6,4,47
15539,6,4,21
15599,6,1,4
15659,6,1,12
15659,6,4,28
15719,6,4,6
15779,6,1,3
15779,6,2,6
15779,6,4,5
15839,6,2,5
15899,6,2,9
15959,6,2,7
16019,6,5,9
16139,6,2,8
16139,6,5,37
16199,6,2,3
16199,6,5,33
16259,2,0,8
16259,3,3,2
16259,5,0,1
16259,5,2,1
16319,6,0,2
16319,6,6,60
16379,6,6,120
16439,6,6,82
16499,6,0,4
16499,6,6,4
16559,6,0,4
16559,6,3,9
16559,6,6,2
16619,6,3,60
16679,6,3,23
16739,1,0,16
16739,3,1,1
16739,4,3,1
16799,6,1,6
16859,6,1,2
16859,6,6,4
16919,6,4,15
17039,6,4,7
17339,6,6,4
17399,6,6,4
17699,3,0,1
17699,6,0,2
17759,6,0,5
17879,6,0,6
17939,6,0,19
18059,6,0,2
18059,6,6,2
18179,1,0,5
18179,3,0,1
18179,4,1,1
18179,4,3,5
18179,6,1,2
18359,6,1,10
18419,6,1,17
18599,6,1,4
18659,2,1,3
18659,5,1,1
18659,5,2,2
18659,6,2,20
18779,6,2,4
18839,6,2,2
18899,6,2,2
18899,6,5,18
18959,6,2,2
18959,6,5,41
19019,6,2,4
19079,6,2,5
19139,3,0,1
19139,6,0,12
19199,6,0,7
