Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,14,0,0,0,0
3,50,0,0,0,0
4,51,0,0,0,0
5,73,0,0,0,0
6,82,0,0,0,0
7,112,0,0,0,0
8,130,0,0,0,0
9,147,0,0,0,0
10,157,0,0,0,0
11,176,0,0,0,0
12,195,0,0,0,0
13,211,0,0,0,0
14,223,0,0,0,0
15,234,0,0,0,0
16,255,0,0,0,0
17,292,0,0,0,0
18,322,0,0,0,1
19,350,0,0,0,3
20,365,2,0,0,3
21,400,4,0,0,3
22,415,8,0,0,5
23,449,18,0,0,8
24,468,29,0,0,8
25,483,42,0,0,10
26,510,57,0,0,10
27,529,84,0,0,11
28,559,105,0,0,11
29,587,122,0,0,11
30,614,130,0,0,11
31,626,151,0,0,13
32,639,169,0,0,13
33,672,189,0,0,13
34,708,203,0,0,13
35,738,219,0,0,13
36,775,234,0,0,14
37,785,256,0,0,14
38,789,279,0,0,15
39,823,307,0,0,15
40,847,336,0,0,17
41,869,362,0,0,17
42,878,384,0,0,17
43,904,412,0,0,20
44,909,429,0,0,20
45,942,446,0,0,20
46,960,475,0,0,21
47,986,491,0,0,21
48,987,518,0,0,21
49,998,542,0,0,22
50,1047,559,0,0,22
51,1062,574,0,0,22
52,1069,602,0,0,22
53,1104,630,0,0,23
54,1139,650,0,0,23
55,1151,678,0,0,23
56,1173,712,0,0,24
57,1184,742,0,0,24
58,1197,761,0,0,25
59,1210,787,0,0,26
60,1233,811,0,0,26
61,1249,833,0,0,26
62,1261,845,0,0,26
63,1294,863,0,0,27
64,1310,887,0,0,27
65,1327,900,0,0,27
66,1348,921,0,0,27
67,1363,946,0,0,27
68,1394,963,0,0,28
69,1407,984,0,0,28
70,1435,999,0,0,28
71,1441,1018,0,0,28
72,1471,1036,0,0,28
73,1472,1069,0,0,29
74,1497,1087,0,0,31
75,1514,1108,0,0,31
76,1551,1133,0,0,31
77,1569,1154,0,0,31
78,1593,1175,0,0,31
79,1603,1192,0,0,31
80,1630,1204,0,0,31
81,1631,1220,0,0,31
82,1647,1237,0,0,32
83,1677,1257,0,0,32
84,1689,1277,0,0,33
85,1714,1300,0,0,35
86,1736,1318,0,0,36
87,1747,1343,0,0,36
88,1773,1363,0,0,36
89,1797,1385,0,0,38
90,1816,1401,0,0,40
91,1844,1419,0,0,41
92,1867,1441,0,0,41
93,1878,1461,0,0,41
94,1885,1475,0,0,41
95,1906,1491,0,0,41
96,1929,1505,0,0,42
97,1961,1533,0,0,43
98,1962,1553,0,0,43
99,1973,1572,0,0,43
100,1999,1572,0,0,43
