Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,26,0,0,0,0
3,49,0,0,0,0
4,78,0,0,0,0
5,110,0,0,0,1
6,130,0,0,0,6
7,142,0,0,0,7
8,152,0,0,0,8
9,178,0,0,0,12
10,207,0,0,0,17
11,220,0,0,0,22
12,228,0,0,0,23
13,239,0,0,0,30
14,264,0,0,0,33
15,277,0,0,0,39
16,285,0,0,0,46
17,294,0,0,0,51
18,306,0,0,0,56
19,323,0,0,0,70
20,332,1,0,0,85
21,342,8,0,0,98
22,360,15,0,0,112
23,371,26,0,0,123
24,389,49,0,0,138
25,404,80,0,0,150
26,421,103,0,0,167
27,433,123,0,0,177
28,477,142,0,0,198
29,507,153,0,0,216
30,536,179,0,0,240
31,551,193,0,0,268
32,583,213,0,0,292
33,595,230,0,0,315
34,618,244,0,0,339
35,649,255,0,0,372
36,665,274,0,0,400
37,682,283,0,0,427
38,692,293,0,0,453
39,719,303,0,0,479
40,739,311,0,0,511
41,758,324,0,0,540
42,773,340,0,0,566
43,787,355,0,0,593
44,804,372,0,0,619
45,839,385,0,0,639
46,861,399,0,0,668
47,884,417,0,0,693
48,905,440,0,0,719
49,916,458,0,0,737
50,953,487,0,0,763
51,968,521,0,0,786
52,998,544,0,0,810
53,1011,567,0,0,826
54,1026,590,0,0,845
55,1047,616,0,0,869
56,1072,633,0,0,886
57,1083,656,0,0,909
58,1096,671,0,0,928
59,1113,690,0,0,945
60,1132,709,0,0,959
61,1158,722,0,0,970
62,1198,748,0,0,1000
63,1223,758,0,0,1034
64,1234,782,0,0,1047
65,1235,807,0,0,1058
66,1246,831,0,0,1070
67,1247,855,0,0,1078
68,1260,876,0,0,1088
69,1276,903,0,0,1103
70,1286,923,0,0,1108
71,1307,942,0,0,1121
72,1335,960,0,0,1138
73,1341,983,0,0,1156
74,1374,999,0,0,1182
75,1413,1012,0,0,1212
76,1432,1032,0,0,1232
77,1460,1054,0,0,1247
78,1474,1071,0,0,1263
79,1485,1095,0,0,1279
80,1499,1115,0,0,1296
81,1529,1126,0,0,1313
82,1566,1150,0,0,1338
83,1585,1179,0,0,1360
84,1608,1202,0,0,1383
85,1614,1219,0,0,1395
86,1640,1235,0,0,1417
87,1645,1241,0,0,1428
88,1668,1250,0,0,1448
89,1706,1256,0,0,1468
90,1729,1268,0,0,1489
91,1752,1281,0,0,1513
92,1774,1298,0,0,1525
93,1791,1315,0,0,1540
94,1808,1345,0,0,1561
95,1828,1370,0,0,1579
96,1847,1397,0,0,1595
97,1871,1419,0,0,1611
98,1884,1442,0,0,1628
99,1925,1460,0,0,1644
100,1932,1460,0,0,1644
