Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,11,0,0,0,0
3,26,0,0,0,0
4,64,0,0,0,0
5,76,0,0,0,0
6,87,0,0,0,0
7,104,0,0,0,0
8,115,0,0,0,0
9,133,0,0,0,1
10,144,0,0,0,1
11,166,0,0,0,1
12,200,0,0,0,1
13,227,0,0,0,1
14,255,0,0,0,1
15,288,0,0,0,1
16,306,0,0,0,2
17,326,0,0,0,2
18,358,0,0,0,2
19,394,0,0,0,2
20,411,0,0,0,2
21,432,1,0,0,3
22,436,6,0,0,4
23,457,13,0,0,4
24,459,34,0,0,5
25,460,54,0,0,5
26,473,69,0,0,5
27,494,90,0,0,7
28,512,101,0,0,7
29,513,115,0,0,7
30,519,127,0,0,7
31,551,148,0,0,7
32,570,174,0,0,8
33,586,196,0,0,8
34,607,222,0,0,9
35,625,251,0,0,9
36,637,275,0,0,10
37,651,303,0,0,10
38,665,334,0,0,11
39,677,351,0,0,12
40,702,373,0,0,13
41,723,402,0,0,14
42,745,416,0,0,14
43,765,438,0,0,14
44,793,444,0,0,14
45,802,454,0,0,14
46,841,465,0,0,14
47,850,471,0,0,16
48,864,485,0,0,16
49,883,497,0,0,16
50,903,510,0,0,17
51,908,526,0,0,17
52,918,545,0,0,17
53,935,559,0,0,17
54,954,578,0,0,17
55,962,601,0,0,17
56,989,616,0,0,17
57,990,629,0,0,17
58,1009,645,0,0,19
59,1019,664,0,0,19
60,1035,673,0,0,19
61,1064,691,0,0,19
62,1065,710,0,0,20
63,1090,734,0,0,20
64,1122,752,0,0,21
65,1153,778,0,0,21
66,1179,805,0,0,21
67,1214,822,0,0,21
68,1231,842,0,0,21
69,1232,857,0,0,21
70,1259,876,0,0,21
71,1284,894,0,0,22
72,1297,912,0,0,23
73,1312,921,0,0,23
74,1338,934,0,0,23
75,1340,950,0,0,23
76,1359,959,0,0,24
77,1387,974,0,0,24
78,1388,984,0,0,24
79,1390,1002,0,0,24
80,1413,1022,0,0,24
81,1440,1032,0,0,24
82,1458,1044,0,0,24
83,1479,1065,0,0,24
84,1506,1087,0,0,25
85,1532,1115,0,0,25
86,1546,1145,0,0,27
87,1579,1171,0,0,27
88,1594,1188,0,0,28
89,1630,1202,0,0,28
90,1639,1221,0,0,28
91,1645,1243,0,0,28
92,1672,1260,0,0,28
93,1684,1287,0,0,29
94,1696,1302,0,0,29
95,1731,1314,0,0,30
96,1751,1325,0,0,31
97,1778,1349,0,0,31
98,1802,1362,0,0,32
99,1812,1382,0,0,34
100,1844,1382,0,0,34
