899,1,0,4
1379,2,1,1
1499,6,2,11
1499,6,5,16
1559,6,5,23
1679,6,2,10
1739,6,2,2
1739,6,5,56
1799,6,5,5
1859,3,2,1
1919,6,0,5
1979,6,0,4
1979,6,6,4
2039,6,6,4
2099,6,0,12
2099,6,3,16
2159,6,0,7
2219,6,0,9
2219,6,3,46
2279,6,3,60
2339,1,0,14
2339,4,0,1
2339,6,1,6
2339,6,3,3
2339,6,4,8
2339,6,6,12
2399,6,1,11
2399,6,4,38
2399,6,6,2
2459,6,1,5
2759,6,1,16
2819,6,1,5
3299,6,0,6
3479,6,0,2
3539,6,0,7
3599,6,0,5
3779,1,0,5
3779,1,1,2
3779,4,0,1
3779,4,3,1
3839,6,4,30
3899,6,4,60
3959,6,4,43
4019,6,1,9
4199,6,1,5
4259,2,1,5
4259,6,2,2
4259,6,5,11
4439,6,5,15
4499,6,5,14
4679,6,2,11
4679,6,5,18
4739,2,0,6
4739,5,2,1
4799,6,0,2
4979,6,3,7
5219,1,0,10
5219,3,0,1
5459,6,1,8
5519,6,1,4
5519,6,4,42
5579,6,1,2
5579,6,4,42
5639,6,1,2
5699,6,1,3
6179,6,0,3
6239,6,0,10
6539,6,3,6
6659,1,0,7
6659,4,3,1
6659,6,1,2
6719,6,1,2
6899,6,1,13
6899,6,4,15
6959,6,1,11
6959,6,4,40
7079,6,1,4
7139,2,1,9
7139,4,4,2
7139,5,4,1
7139,6,2,12
7139,6,5,18
7379,6,2,2
7499,6,2,17
7499,6,5,2
7559,6,2,2
7559,6,5,12
7619,2,0,8
7619,5,3,11
7679,6,0,6
7799,6,0,2
7979,6,0,4
8099,4,3,2
8099,4,4,2
8399,6,1,8
8519,6,4,55
9179,6,0,7
9239,6,0,1
9239,6,3,4
9299,6,0,1
9299,6,3,60
9359,6,3,40
9479,6,0,9
9539,1,0,3
9539,1,1,2
9539,4,3,2
9779,6,1,12
9779,6,4,18
9839,6,1,5
9839,6,4,25
9899,6,1,2
9899,6,4,7
9959,6,1,3
9959,6,4,26
10019,2,1,11
10379,6,2,3
10379,6,5,15
10439,6,5,18
10499,2,0,2
10919,6,0,2
10919,6,3,9
10979,1,0,3
10979,6,3,11
11039,6,1,3
11939,6,0,7
12119,6,0,14
12179,6,3,2
12239,6,0,2
12299,6,0,3
12359,6,0,10
12359,6,3,58
12419,1,0,1
12419,6,0,1
12419,6,3,6
12479,6,1,14
12599,6,1,23
12659,6,1,8
12899,2,1,1
12899,5,2,1
12899,6,1,1
13019,6,2,16
13079,6,5,7
13079,6,6,4
13139,6,2,17
13199,6,2,31
13199,6,5,24
13259,6,2,6
13319,6,2,6
13319,6,6,4
13379,5,0,1
13379,6,0,3
13379,6,3,49
13379,6,6,4
13439,6,0,10
13439,6,3,31
13499,6,3,3
13619,6,0,10
13619,6,3,3
13619,6,6,176
13679,6,0,3
13679,6,3,56
13679,6,6,112
13739,6,0,3
13739,6,3,60
13799,6,3,4
13859,1,0,14
13859,6,1,10
13919,6,1,5
13919,6,4,21
13979,6,1,6
14159,6,1,11
14159,6,4,41
14219,6,1,14
14219,6,4,43
14339,1,1,2
14339,6,6,2
14399,6,6,4
14819,3,0,1
14999,6,0,9
14999,6,3,31
15059,6,3,60
15119,6,0,2
15119,6,3,18
15119,6,6,2
15179,6,0,2
15299,1,0,4
15299,4,0,2
15299,4,3,6
15299,6,1,16
15359,6,1,7
15359,6,6,2
15419,6,1,2
15479,6,4,33
15479,6,6,18
15539,6,4,35
15599,6,1,12
15599,6,4,52
15659,6,1,2
15659,6,4,26
15719,6,1,4
15719,6,4,20
15779,2,1,2
15779,4,1,1
15779,6,5,34
15839,6,2,6
15839,6,5,70
15899,6,2,8
15899,6,5,60
15959,6,2,4
15959,6,5,7
16019,6,2,2
16079,6,2,10
16139,6,2,6
