Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,25,0,0,0,0
3,57,0,0,0,0
4,76,0,0,0,1
5,99,0,0,0,4
6,130,0,0,0,6
7,146,0,0,0,6
8,169,0,0,0,7
9,175,0,0,0,10
10,216,0,0,0,11
11,244,0,0,0,16
12,263,0,0,0,18
13,268,0,0,0,27
14,292,0,0,0,36
15,315,0,0,0,38
16,350,0,0,0,42
17,359,0,0,0,48
18,383,0,0,0,59
19,398,1,0,0,74
20,417,5,0,0,84
21,451,6,0,0,100
22,466,15,0,0,105
23,490,24,0,0,120
24,504,42,0,0,136
25,531,67,0,0,150
26,552,95,0,0,169
27,592,117,0,0,192
28,613,142,0,0,200
29,627,157,0,0,208
30,658,185,0,0,224
31,659,211,0,0,235
32,672,230,0,0,247
33,698,250,0,0,266
34,713,272,0,0,273
35,729,289,0,0,289
36,754,307,0,0,299
37,771,326,0,0,311
38,796,349,0,0,325
39,812,372,0,0,336
40,832,396,0,0,349
41,859,410,0,0,360
42,867,428,0,0,368
43,872,458,0,0,375
44,891,485,0,0,391
45,906,503,0,0,403
46,917,523,0,0,414
47,947,546,0,0,425
48,952,574,0,0,434
49,966,595,0,0,441
50,999,612,0,0,465
51,1018,639,0,0,482
52,1046,653,0,0,500
53,1059,670,0,0,514
54,1072,691,0,0,533
55,1103,708,0,0,555
56,1129,722,0,0,576
57,1156,739,0,0,597
58,1177,760,0,0,617
59,1178,781,0,0,633
60,1207,801,0,0,650
61,1248,824,0,0,679
62,1253,838,0,0,693
63,1259,860,0,0,706
64,1300,870,0,0,726
65,1318,884,0,0,742
66,1332,908,0,0,749
67,1333,922,0,0,757
68,1356,933,0,0,773
69,1374,950,0,0,781
70,1399,971,0,0,797
71,1402,992,0,0,806
72,1415,1012,0,0,811
73,1427,1030,0,0,816
74,1454,1049,0,0,822
75,1471,1071,0,0,838
76,1502,1099,0,0,860
77,1529,1113,0,0,874
78,1561,1136,0,0,891
79,1574,1155,0,0,909
80,1596,1184,0,0,922
81,1611,1202,0,0,935
82,1634,1226,0,0,944
83,1645,1245,0,0,954
84,1666,1271,0,0,966
85,1688,1289,0,0,978
86,1708,1303,0,0,990
87,1717,1322,0,0,998
88,1730,1336,0,0,1007
89,1762,1349,0,0,1017
90,1786,1366,0,0,1029
91,1795,1382,0,0,1039
92,1822,1400,0,0,1048
93,1838,1414,0,0,1063
94,1840,1433,0,0,1077
95,1855,1450,0,0,1084
96,1883,1466,0,0,1103
97,1900,1501,0,0,1111
98,1932,1527,0,0,1125
99,1974,1544,0,0,1134
100,2006,1544,0,0,1134
