Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,13,0,0,0,0
3,28,0,0,0,0
4,40,0,0,0,0
5,71,0,0,0,0
6,90,0,0,0,0
7,113,0,0,0,0
8,137,0,0,0,0
9,144,0,0,0,0
10,151,0,0,0,1
11,176,0,0,0,1
12,206,0,0,0,1
13,223,0,0,0,1
14,249,0,0,0,1
15,262,0,0,0,1
16,279,0,0,0,1
17,280,0,0,0,1
18,293,0,0,0,1
19,317,0,0,0,1
20,336,0,0,0,1
21,347,1,0,0,1
22,355,9,0,0,1
23,362,16,0,0,1
24,404,28,0,0,2
25,424,45,0,0,2
26,465,70,0,0,2
27,486,88,0,0,2
28,498,101,0,0,2
29,525,120,0,0,2
30,550,138,0,0,2
31,568,155,0,0,2
32,569,182,0,0,2
33,592,198,0,0,3
34,612,215,0,0,3
35,641,238,0,0,4
36,647,256,0,0,4
37,658,272,0,0,4
38,680,286,0,0,5
39,715,296,0,0,5
40,727,306,0,0,5
41,738,327,0,0,5
42,769,344,0,0,5
43,776,360,0,0,6
44,777,377,0,0,6
45,802,392,0,0,7
46,837,425,0,0,7
47,852,451,0,0,7
48,873,470,0,0,8
49,887,489,0,0,8
50,907,507,0,0,9
51,912,535,0,0,9
52,922,558,0,0,9
53,948,581,0,0,9
54,982,596,0,0,9
55,987,608,0,0,10
56,1002,620,0,0,10
57,1032,637,0,0,11
58,1058,661,0,0,11
59,1083,680,0,0,11
60,1106,697,0,0,11
61,1108,718,0,0,11
62,1136,737,0,0,11
63,1145,755,0,0,12
64,1171,767,0,0,13
65,1197,788,0,0,13
66,1220,801,0,0,13
67,1241,824,0,0,13
68,1279,844,0,0,13
69,1305,863,0,0,14
70,1331,881,0,0,14
71,1356,896,0,0,14
72,1386,907,0,0,14
73,1395,927,0,0,14
74,1403,943,0,0,14
75,1412,957,0,0,14
76,1456,981,0,0,14
77,1484,1004,0,0,15
78,1485,1025,0,0,15
79,1531,1039,0,0,16
80,1541,1064,0,0,17
81,1560,1084,0,0,18
82,1583,1112,0,0,19
83,1599,1127,0,0,21
84,1605,1142,0,0,21
85,1625,1166,0,0,21
86,1650,1191,0,0,22
87,1687,1209,0,0,24
88,1696,1234,0,0,25
89,1710,1270,0,0,25
90,1737,1294,0,0,25
91,1756,1318,0,0,25
92,1765,1343,0,0,25
93,1790,1360,0,0,26
94,1810,1381,0,0,27
95,1822,1395,0,0,27
96,1848,1421,0,0,27
97,1866,1439,0,0,27
98,1880,1465,0,0,27
99,1881,1495,0,0,27
100,1900,1495,0,0,27
