419,85.6011199951,13
419,87.2980041504,15
419,82.0281829834,17
419,85.6011199951,19
479,117.9806213379,13
479,118.5888519287,15
479,116.6999435425,17
479,117.9806213379,19
539,129.5866394043,13
539,129.8046569824,15
539,129.1275939941,17
539,129.5866394043,19
599,133.7466735840,13
599,133.8248138428,15
599,133.5821533203,17
599,133.7466735840,19
659,135.2377624512,13
659,135.2657775879,15
659,135.1787872314,17
659,135.2377624512,19
719,135.7722015381,13
719,135.7822418213,15
719,135.7510681152,17
719,135.7722015381,19
779,135.9638061523,13
779,135.9674072266,15
779,135.9562377930,17
779,135.9638061523,19
839,136.0324401855,13
839,136.0337371826,15
839,136.0297241211,17
839,136.0324401855,19
899,51.8244972229,13
899,49.2327270508,15
899,54.5522422791,17
899,50.9456138611,19
959,18.5758209229,13
959,17.6468334198,15
959,19.5535430908,17
959,18.2607936859,19
1019,6.6582603455,13
1019,6.3252778053,15
1019,7.0087137222,17
1019,6.5453448296,19
1079,2.3865673542,13
1079,2.2672138214,15
1079,2.5121824741,17
1079,2.3460938931,19
1139,0.8554342985,13
1139,0.8126533031,15
1139,0.9004591703,17
1139,0.8409268260,19
1199,0.3066193759,13
1199,0.2912849784,15
1199,0.3227578402,17
1199,0.3014192581,19
1259,0.1099037752,13
1259,0.1044073626,15
1259,0.1156884059,17
1259,0.1080398634,19
1319,0.0393935814,13
1319,0.0374234729,15
1319,0.0414670147,17
1319,0.0387254953,19
1379,0.0141201206,13
1379,0.0134139601,15
1379,0.0148633169,17
1379,0.0138806533,19
1439,0.0050611738,13
1439,0.0048080594,15
1439,0.0053275623,17
1439,0.0049753394,19
1499,0.0018141124,13
1499,0.0017233869,15
1499,0.0019095960,17
1499,0.0017833464,19
1559,0.0006502453,13
1559,0.0006177257,15
1559,0.0006844700,17
1559,0.0006392174,19
1619,0.0002330720,13
1619,0.0002214158,15
1619,0.0002453394,17
1619,0.0002291193,19
1679,0.0000835417,13
1679,0.0000793636,15
1679,0.0000879388,17
1679,0.0000821248,19
1739,0.0000299444,13
1739,0.0000284469,15
1739,0.0000315205,17
1739,0.0000294366,19
1799,0.0000107332,13
1799,0.0000101964,15
1799,0.0000112981,17
1799,0.0000105512,19
1859,82.0281829834,13
1859,0.0000036548,15
1859,85.6011199951,17
1859,86.4568176270,19
1919,116.6999435425,13
1919,0.0000013100,15
1919,117.9806213379,17
1919,118.2873382568,19
1979,129.1275939941,13
1979,0.0000004696,15
1979,129.5866394043,17
1979,129.6965789795,19
2039,133.5821533203,13
2039,0.0000001683,15
2039,133.7466735840,17
2039,133.7860717773,19
2099,135.1787872314,13
2099,0.0000000603,15
2099,135.2377624512,17
2099,135.2518920898,19
2159,135.7510681152,13
2159,0.0000000216,15
2159,135.7722015381,17
2159,135.7772674561,19
2219,135.9562377930,13
2219,0.0000000078,15
2219,135.9638061523,17
2219,135.9656219482,19
2279,136.0297241211,13
2279,0.0000000028,15
2279,136.0324401855,17
2279,136.0330963135,19
2339,54.5522422791,13
2339,0.0000000010,15
2339,50.9456138611,17
2339,50.0818481445,19
2399,19.5535430908,13
2399,0.0000000004,15
2399,18.2607936859,17
2399,17.9511890411,19
2459,7.0087137222,13
2459,0.0000000001,15
2459,6.5453448296,17
2459,6.4343705177,19
2519,2.5121824741,13
2519,2.3460938931,17
2519,2.3063166142,19
2579,0.9004591703,13
2579,0.8409268260,17
2579,0.8266692162,19
2639,0.3227578402,13
2639,0.3014192581,17
2639,0.2963087857,19
2699,0.1156884059,13
2699,0.1080398634,17
2699,0.1062080860,19
2759,0.0414670147,13
2759,0.0387254953,17
2759,0.0380689166,19
2819,0.0148633169,13
2819,0.0138806533,17
2819,0.0136453118,19
2879,0.0053275623,13
2879,0.0049753394,17
2879,0.0048909844,19
2939,0.0019095960,13
2939,0.0017833464,17
2939,0.0017531103,19
2999,0.0006844700,13
2999,0.0006392174,17
2999,0.0006283797,19
3059,0.0002453394,13
3059,0.0002291193,17
3059,0.0002252346,19
3119,0.0000879388,13
3119,0.0000821248,17
3119,0.0000807324,19
3179,0.0000315205,13
3179,0.0000294366,17
3179,0.0000289375,19
3239,0.0000112981,13
3239,0.0000105512,17
3239,0.0000103723,19
3299,74.1055831909,13
3299,84.7306671143,15
3299,0.0000037819,17
3299,78.2023086548,19
3359,113.8601913452,13
3359,117.6686172485,15
3359,0.0000013556,17
3359,115.3286056519,19
3419,128.1097106934,13
3419,129.4748077393,15
3419,0.0000004859,17
3419,128.6360626221,19
3479,133.2173004150,13
3479,133.7065887451,15
3479,0.0000001742,17
3479,133.4059600830,19
3539,135.0480194092,13
3539,135.2233886719,15
3539,0.0000000624,17
3539,135.1156463623,19
3599,135.7042083740,13
3599,135.7670440674,15
3599,0.0000000224,17
3599,135.7284393311,19
3659,135.9394226074,13
3659,135.9619598389,15
3659,0.0000000080,17
3659,135.9481201172,19
3719,136.0237121582,13
3719,136.0317840576,15
3719,0.0000000029,17
3719,136.0268249512,19
3779,63.6286277771,13
3779,136.5549926758,15
3779,0.0000000010,17
3779,58.4141998291,19
3839,22.8068599701,13
3839,136.2443847656,15
3839,0.0000000004,17
3839,20.9378108978,19
3899,8.1748199463,13
3899,136.1330566406,15
3899,0.0000000001,17
3899,7.5048861504,19
3959,2.9301583767,13
3959,136.0931701660,15
3959,2.6900291443,19
4019,1.0502775908,13
4019,136.0788421631,15
4019,0.9642059803,19
4079,0.3764584661,13
4079,136.0737304688,15
