839,1,1,2
899,1,0,5
899,4,3,15
1379,2,1,6
1379,4,1,1
1379,5,2,1
1379,5,4,4
1859,6,0,3
1919,6,0,2
1919,6,3,4
1979,6,0,9
1979,6,3,27
2039,6,0,7
2099,6,0,15
2159,6,0,5
2219,6,0,7
2219,6,3,7
2279,6,0,15
2279,6,3,60
2339,1,0,9
2339,3,1,1
2339,6,3,22
2399,6,1,11
2399,6,4,24
2399,6,6,72
2519,6,1,10
2639,6,1,2
2699,6,1,37
2699,6,4,10
2759,6,4,16
2819,1,1,2
3299,3,0,1
3299,6,0,25
3419,6,0,4
3659,6,0,14
3719,6,0,4
3779,1,0,1
3779,3,1,1
3779,4,3,1
3779,4,4,2
3839,6,1,3
3959,6,1,12
3959,6,4,32
4019,6,1,2
4139,6,1,8
4139,6,4,13
4199,6,4,45
4259,2,1,2
4259,4,2,1
4259,5,5,2
4319,6,2,1
4379,6,2,1
4379,6,5,55
4439,6,5,60
4499,6,2,4
4499,6,5,39
4559,6,2,4
4559,6,5,21
4679,6,2,4
4739,2,0,9
4739,5,3,6
4739,6,0,12
4739,6,2,3
4979,6,0,4
5039,6,0,2
5039,6,3,25
5099,6,3,32
5219,1,0,6
5219,4,3,4
5219,4,4,2
5219,6,1,1
5279,6,1,4
5279,6,4,10
5519,6,1,3
5579,6,1,4
6179,3,3,2
6179,6,0,7
6179,6,3,41
6299,6,0,8
6299,6,3,15
6359,6,3,45
6419,6,3,60
6479,6,3,60
6539,6,3,23
6599,6,3,14
6659,1,0,15
6659,1,1,2
6659,6,1,3
6719,6,1,2
6719,6,4,28
6779,6,1,2
6779,6,4,6
7139,2,1,6
7139,4,2,1
7199,6,2,2
7499,6,2,2
7619,5,2,1
7619,5,3,1
7619,6,0,4
7619,6,3,13
7679,6,0,2
7679,6,3,13
8099,1,0,7
8579,6,1,6
9059,6,0,12
9179,6,0,31
9179,6,3,34
9239,6,0,7
9239,6,3,9
9359,6,0,2
9419,6,0,6
9419,6,3,10
9539,1,0,7
9779,6,1,3
9899,6,1,2
9959,6,1,2
10019,2,1,6
10079,6,2,11
10259,6,2,23
10319,6,2,7
10499,2,0,5
10499,5,2,1
10499,6,0,10
10499,6,3,1
10559,6,0,12
10799,6,0,33
10799,6,3,21
10859,6,0,6
10859,6,3,29
10979,1,0,8
10979,4,3,3
10979,6,0,1
10979,6,1,5
11039,6,1,4
11159,6,1,4
11159,6,4,9
11219,6,1,3
11459,4,4,2
11939,6,0,4
11939,6,6,2
11999,6,0,2
12059,6,0,2
12179,6,0,3
12299,6,0,3
12299,6,6,4
12359,6,0,3
12419,6,1,9
12479,6,1,8
12539,6,4,38
12599,6,1,2
12779,6,1,2
12839,6,1,2
12839,6,4,8
12899,2,1,34
13019,6,2,17
13079,6,2,2
13199,6,2,3
13199,6,5,6
13259,6,2,12
13379,3,0,1
13379,5,0,1
13379,5,2,1
13379,5,3,21
13379,6,0,9
13379,6,3,14
13559,6,0,4
13619,6,0,2
13679,6,0,16
13739,6,0,4
13739,6,3,27
13799,6,3,45
13859,1,0,3
13859,3,0,1
13859,6,1,8
13859,6,4,8
13919,6,1,4
13979,6,1,7
13979,6,6,4
14039,6,4,17
14099,6,4,9
14159,6,1,6
14159,6,4,72
14219,6,1,2
14219,6,4,80
14279,6,1,9
14279,6,4,53
14339,6,1,3
14819,6,3,1
14879,6,3,12
14939,6,0,1
14999,6,0,6
14999,6,3,31
15059,6,0,12
15359,6,4,32
15479,6,1,16
15659,6,1,2
15719,6,1,6
15719,6,4,5
15779,6,2,9
15779,6,5,1
15839,6,2,13
15899,6,2,2
15899,6,5,60
15959,6,2,2
15959,6,5,64
16019,6,2,15
16019,6,5,36
16079,6,5,12
16139,6,2,17
16259,2,0,4
16259,3,0,1
16259,5,2,1
16259,6,0,14
16259,6,6,2
16319,6,0,4
16559,6,3,30
16619,6,3,7
16739,1,0,2
16739,3,1,1
16739,4,3,1
16919,6,4,10
16979,6,4,16
17099,6,1,3
17099,6,4,19
17699,3,0,1
17699,6,0,4
17759,6,0,4
17819,6,0,3
17819,6,6,4
17879,6,0,2
17939,6,0,6
18179,6,4,39
18239,6,1,5
18239,6,4,13
18359,6,1,16
18419,6,1,2
18539,6,1,1
18599,6,1,36
18659,6,2,5
18839,6,2,5
18899,6,5,33
18959,6,2,9
19019,6,2,2
19139,0,0,2
19139,2,0,11
19139,6,0,1
19139,6,3,47
19259,6,0,7
19259,6,3,4
19379,6,0,2
19559,6,0,1
19619,0,0,2
19619,6,0,2
19739,6,1,30
19799,6,1,2
19919,6,1,6
20039,6,1,20
20039,6,6,80
20099,6,6,104
20159,6,6,98
20219,6,6,30
20519,6,6,12
20579,0,0,2
20579,6,0,7
20579,6,6,4
20639,6,0,8
20639,6,3,27
20639,6,6,6
20699,6,3,35
20759,6,0,2
20759,6,3,60
20819,6,0,4
20819,6,3,60
20879,6,0,16
20879,6,3,76
20879,6,6,4
20939,6,3,2
20999,6,0,4
20999,6,6,4
21059,1,0,2
21059,4,1,1
21059,6,0,2
21059,6,1,9
21059,6,4,52
21059,6,6,44
21119,6,6,20
21239,6,1,12
21239,6,4,3
21359,6,1,13
21359,6,6,8
21479,6,1,3
21539,2,1,1
21539,4,1,1
21539,5,4,1
21539,6,2,5
21539,6,5,48
21599,6,2,5
21599,6,5,60
21659,6,2,9
21659,6,5,60
21719,6,5,1
21779,6,2,2
21839,6,2,4
21899,6,2,2
21899,6,5,19
21959,6,2,5
21959,6,5,14
22019,2,0,14
22019,3,0,1
22019,6,0,3
22019,6,3,57
22079,6,0,34
22079,6,3,60
22139,6,0,6
22139,6,3,4
22199,6,0,5
22259,6,0,22
22319,6,0,2
22379,6,0,4
22439,6,0,4
22499,3,1,1
22499,6,1,6
22559,6,1,21
22679,6,1,4
22679,6,4,6
22739,6,4,2
22799,6,1,11
22859,6,1,17
22859,6,6,4
22919,6,1,13
23219,6,6,8
23399,6,6,8
23459,6,0,2
23459,6,3,56
23519,6,0,24
23519,6,3,27
23519,6,6,8
23579,6,0,10
23579,6,3,45
23639,6,0,4
23699,6,0,5
23759,6,0,3
23759,6,3,41
23819,6,0,7
23819,6,3,30
23879,6,0,14
23879,6,6,34
23939,0,0,4
23939,1,0,2
23939,6,1,8
23999,6,1,2
23999,6,6,4
24059,6,1,2
24059,6,6,8
24119,6,1,5
24299,6,1,3
24299,6,4,15
24359,6,1,4
24359,6,4,60
24419,2,1,2
24419,5,4,1
24419,6,1,3
24419,6,4,4
24419,6,5,30
24479,6,5,43
24539,6,2,5
24539,6,5,60
24599,6,5,60
24659,6,2,3
24659,6,5,60
24719,6,2,8
24719,6,5,60
24719,6,6,4
24779,6,2,3
24779,6,5,32
24779,6,6,30
24839,6,2,8
24839,6,5,44
24839,6,6,18
24899,2,0,1
24899,6,0,28
24899,6,3,10
