899,1,0,15
899,4,3,8
1319,2,2,2
1379,1,1,2
1379,2,1,4
1619,6,2,2
1679,6,2,2
1799,6,2,5
1859,0,0,2
1859,2,0,1
1859,5,3,4
1859,6,0,4
1859,6,2,1
1859,6,3,20
1919,6,0,10
1979,6,0,5
2099,6,0,2
2279,6,0,4
2339,0,0,2
2339,1,0,5
2339,3,0,1
2339,6,4,56
2399,6,4,2
2459,6,1,2
2519,6,4,39
2579,6,4,31
2759,6,4,3
3239,6,6,2
3299,6,0,9
3419,6,0,2
3599,6,0,14
3659,6,0,3
3779,3,3,2
3779,4,1,1
3779,4,3,24
3779,6,1,2
3779,6,4,27
3839,6,1,4
3899,6,1,2
4019,6,4,34
4199,6,1,2
4259,2,1,1
4259,5,2,1
4259,6,2,5
4259,6,5,14
4319,6,2,6
4379,6,2,4
4679,6,2,12
4739,0,0,2
4739,2,0,18
4739,6,2,1
4919,6,0,5
5219,1,0,7
5219,4,4,2
5339,6,1,5
5339,6,4,5
5639,6,1,2
5639,6,4,17
5699,4,1,1
6239,6,0,18
6299,6,0,7
6479,6,6,2
6539,6,6,4
6599,6,0,18
6659,1,0,3
6659,4,1,1
6659,4,3,10
6659,6,0,2
6659,6,4,48
6719,6,1,3
6719,6,4,3
6719,6,6,4
6779,6,1,2
6839,6,1,2
6899,6,1,2
6899,6,4,33
6959,6,1,8
6959,6,4,68
7019,6,1,13
7019,6,4,48
7079,6,1,2
7079,6,4,5
7139,1,1,2
7139,2,1,20
7139,5,4,3
7139,6,1,3
7139,6,2,7
7199,6,2,2
7619,2,0,20
8099,0,0,2
8099,1,0,8
8099,1,1,2
8099,4,4,2
9059,0,0,2
9179,6,0,14
9539,1,0,15
9539,3,3,2
9539,4,1,1
10019,5,5,2
10259,6,2,3
10319,6,2,7
10319,6,5,21
10379,6,5,23
10439,6,2,16
10499,2,0,4
10499,3,2,1
10499,6,0,19
10559,6,0,6
10559,6,3,40
10679,6,0,2
10679,6,3,27
10739,6,0,10
10739,6,3,23
10859,6,0,6
10919,6,0,2
10919,6,3,22
10979,1,0,6
10979,3,0,1
10979,4,1,1
10979,6,0,4
10979,6,1,12
10979,6,4,13
11039,6,1,10
11099,6,1,5
11099,6,4,32
11159,6,1,6
11159,6,4,60
11219,6,4,25
11399,6,1,9
11939,6,0,3
12059,6,0,4
12179,6,0,3
12239,6,0,1
12299,6,0,3
12419,1,0,7
12419,3,1,1
12419,4,1,1
12419,4,3,1
12419,6,4,18
12479,6,1,2
12719,6,1,8
12719,6,4,34
12839,6,1,17
12839,6,6,4
12899,2,1,6
12899,4,2,1
12899,4,4,2
12899,5,4,4
12899,6,6,4
12959,6,2,5
13019,6,2,6
13019,6,6,4
13079,6,2,18
13079,6,5,30
13079,6,6,34
13139,6,5,27
13199,6,2,6
13199,6,6,4
13259,6,2,18
13259,6,5,16
13319,6,2,11
13319,6,5,17
13379,2,0,10
13379,3,2,1
13379,5,3,6
13379,6,0,19
13379,6,3,9
13379,6,6,4
13439,6,0,9
13499,6,0,2
13499,6,3,4
13559,6,0,7
13619,6,0,2
13679,6,0,4
13859,1,0,12
13859,4,4,2
13859,6,1,5
13919,6,1,7
13919,6,6,2
13979,6,1,2
14039,6,1,10
14039,6,6,4
14099,6,1,22
14099,6,4,33
14099,6,6,24
14159,6,1,26
14159,6,4,35
14159,6,6,74
14279,6,1,12
14279,6,4,28
14339,4,1,2
14339,6,4,5
14699,6,6,4
14819,6,0,6
14879,6,0,10
14879,6,3,17
14939,6,0,26
14939,6,3,56
14939,6,6,4
14999,6,3,5
14999,6,6,4
15059,6,0,2
15119,6,0,3
15179,6,0,4
15239,6,0,3
15239,6,3,4
15299,1,0,7
15299,3,0,1
15299,4,3,1
15299,6,3,10
15359,6,1,7
15359,6,4,9
15419,6,1,10
15419,6,4,30
15479,6,1,13
15479,6,4,1
15539,6,1,2
15719,6,4,16
15779,1,1,2
15779,2,1,8
15779,6,2,11
15779,6,4,2
15899,6,2,6
15959,6,2,17
16019,6,2,11
16019,6,5,54
16019,6,6,4
16079,6,2,4
16079,6,6,22
16139,6,2,14
16199,6,2,9
16259,2,0,1
16259,3,3,2
16259,5,0,1
16319,6,0,2
16379,6,0,8
16439,6,0,5
16439,6,3,2
16439,6,6,8
16499,6,0,4
16499,6,3,81
16499,6,6,4
16559,6,0,4
