Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,17,0,0,0,0
3,38,0,0,0,0
4,65,0,0,0,0
5,72,0,0,0,0
6,75,0,0,0,1
7,89,0,0,0,1
8,91,0,0,0,1
9,119,0,0,0,1
10,135,0,0,0,1
11,162,0,0,0,1
12,187,0,0,0,1
13,199,0,0,0,1
14,227,0,0,0,1
15,245,0,0,0,1
16,275,0,0,0,1
17,289,0,0,0,1
18,316,0,0,0,1
19,339,1,0,0,3
20,353,4,0,0,3
21,357,7,0,0,3
22,365,13,0,0,3
23,382,26,0,0,3
24,416,31,0,0,3
25,434,47,0,0,3
26,455,62,0,0,3
27,482,77,0,0,4
28,507,87,0,0,4
29,508,99,0,0,4
30,517,115,0,0,4
31,543,129,0,0,4
32,571,151,0,0,5
33,581,180,0,0,5
34,600,202,0,0,5
35,645,226,0,0,5
36,646,244,0,0,5
37,651,260,0,0,7
38,659,281,0,0,7
39,682,304,0,0,7
40,705,323,0,0,8
41,729,344,0,0,9
42,730,353,0,0,10
43,763,369,0,0,10
44,786,385,0,0,10
45,801,407,0,0,11
46,814,422,0,0,12
47,826,451,0,0,13
48,845,476,0,0,14
49,869,493,0,0,14
50,890,508,0,0,16
51,918,522,0,0,16
52,930,533,0,0,16
53,959,548,0,0,18
54,976,574,0,0,19
55,1009,590,0,0,19
56,1025,614,0,0,19
57,1044,636,0,0,20
58,1070,650,0,0,20
59,1091,665,0,0,21
60,1127,682,0,0,21
61,1135,703,0,0,21
62,1152,717,0,0,22
63,1175,740,0,0,22
64,1200,760,0,0,23
65,1225,770,0,0,23
66,1239,787,0,0,23
67,1245,802,0,0,23
68,1261,824,0,0,23
69,1275,840,0,0,24
70,1295,860,0,0,25
71,1313,874,0,0,25
72,1345,899,0,0,25
73,1367,919,0,0,26
74,1390,947,0,0,26
75,1394,973,0,0,27
76,1401,993,0,0,27
77,1431,1018,0,0,27
78,1470,1035,0,0,27
79,1486,1058,0,0,27
80,1497,1078,0,0,27
81,1518,1107,0,0,27
82,1542,1126,0,0,28
83,1553,1148,0,0,29
84,1566,1165,0,0,29
85,1580,1185,0,0,29
86,1606,1206,0,0,30
87,1617,1225,0,0,30
88,1626,1240,0,0,31
89,1646,1252,0,0,32
90,1675,1270,0,0,32
91,1716,1283,0,0,32
92,1742,1298,0,0,32
93,1757,1325,0,0,32
94,1793,1349,0,0,32
95,1818,1367,0,0,32
96,1827,1386,0,0,33
97,1850,1398,0,0,33
98,1883,1418,0,0,33
99,1909,1448,0,0,34
100,1920,1448,0,0,34
