Day,COUNTERS_CREATED_AGENTS_WITH_RATE,COUNTERS_KILLED_AGENTS_WITH_RATE,AGENTS_IN_QUARANTINE,SWABS,NUM_INFECTED_OUTSIDE
0,0,0,0
1,0,0,0,0,0
2,38,0,0,0,0
3,41,0,0,0,0
4,53,0,0,0,0
5,87,0,0,0,0
6,100,0,0,0,0
7,129,0,0,0,0
8,152,0,0,0,0
9,167,0,0,0,0
10,183,0,0,0,1
11,205,0,0,0,1
12,233,0,0,0,1
13,266,0,0,0,2
14,280,0,0,0,3
15,301,0,0,0,3
16,331,0,0,0,3
17,346,0,0,0,3
18,356,0,0,0,4
19,360,0,0,0,5
20,373,3,0,0,6
21,397,11,0,0,6
22,423,22,0,0,7
23,448,34,0,0,7
24,476,45,0,0,9
25,491,59,0,0,11
26,515,81,0,0,12
27,545,101,0,0,12
28,574,120,0,0,13
29,582,145,0,0,13
30,606,170,0,0,14
31,616,183,0,0,14
32,643,206,0,0,15
33,665,226,0,0,15
34,667,253,0,0,15
35,683,271,0,0,15
36,698,292,0,0,15
37,728,312,0,0,15
38,756,331,0,0,15
39,780,345,0,0,15
40,807,359,0,0,15
41,812,372,0,0,15
42,834,391,0,0,15
43,852,411,0,0,15
44,853,433,0,0,16
45,865,455,0,0,16
46,894,482,0,0,16
47,912,499,0,0,16
48,943,525,0,0,16
49,964,550,0,0,16
50,1002,573,0,0,16
51,1010,600,0,0,16
52,1031,619,0,0,16
53,1061,637,0,0,16
54,1077,654,0,0,16
55,1100,667,0,0,16
56,1111,685,0,0,17
57,1122,701,0,0,17
58,1156,717,0,0,17
59,1167,740,0,0,17
60,1177,763,0,0,17
61,1185,787,0,0,17
62,1215,803,0,0,17
63,1236,821,0,0,17
64,1250,834,0,0,18
65,1251,847,0,0,18
66,1263,868,0,0,18
67,1281,882,0,0,18
68,1319,903,0,0,18
69,1352,925,0,0,19
70,1374,944,0,0,19
71,1404,976,0,0,19
72,1432,1003,0,0,19
73,1445,1029,0,0,19
74,1455,1054,0,0,19
75,1462,1069,0,0,20
76,1502,1091,0,0,21
77,1523,1103,0,0,22
78,1545,1115,0,0,22
79,1564,1135,0,0,23
80,1578,1153,0,0,23
81,1594,1166,0,0,23
82,1598,1185,0,0,23
83,1614,1197,0,0,24
84,1628,1220,0,0,24
85,1652,1238,0,0,24
86,1670,1246,0,0,24
87,1671,1266,0,0,24
88,1685,1286,0,0,24
89,1704,1309,0,0,24
90,1721,1333,0,0,24
91,1733,1364,0,0,24
92,1753,1389,0,0,24
93,1781,1412,0,0,24
94,1804,1437,0,0,24
95,1828,1453,0,0,25
96,1850,1474,0,0,26
97,1868,1488,0,0,28
98,1892,1506,0,0,28
99,1916,1532,0,0,29
100,1924,1532,0,0,29
